GeneID	GSM6031960	GSM6031961	GSM6031962	GSM6031963
149069	0.6078	1.144	1.764	1.726
8668	311.4	200.9	331.9	325.1
339483	2.136	2.511	4.94	5.211
84734	1.267	0.5979	0.1073	0.5796
3932	0.03472	0.1828	0.02843	0
3065	106.2	104.8	142.5	141.8
65108	181.2	235	147.2	149
105378629	0.3583	0.5144	0.6934	0.5673
81629	4.044	6.347	7.442	5.366
100128071	1.539	2.679	4.022	2.945
55108	29.09	36.76	28.28	26.01
728116	0.4804	0.3598	0	0.005348
653121	6.021	5.004	4.958	4.964
102723870	0.7835	0.7424	0.898	1.3
339487	12.21	22.22	17.13	19.7
5928	58.46	61.57	58.3	56.25
81493	25.78	16.51	12.94	13.69
57648	46.14	23.12	16.59	13.65
8565	122.5	145.3	228.7	173.1
64766	20.17	17.36	8.407	9.304
252995	3.323	0.6627	2.639	2.224
105378631	0.05583	0.07837	0.09141	0.01543
3208	1.668	1.799	0.6583	0.4668
113452	172.4	153.5	112.1	107.4
105378632	0.1507	0.3967	0.3085	0.3124
127544	19.93	41.91	10.2	12.11
204	61.14	105.3	68.45	63.73
105378635	0.05794	0	0.1897	0
113451	0.7848	1.451	1.599	1.422
112268224	0.4149	0.1008	0.392	0.2912
55223	4.097	5.603	2.452	2.036
149076	13.67	13.09	7.836	6.464
127550	0	0	0	0
1912	41.55	65.96	35.94	28.87
100500853	38.47	46.6	34.88	26.76
101929464	0.2533	0.1778	0.4147	0.5601
7579	2.073	1.818	2.29	1.771
114784	0.004156	0.0175	0	0
105378638	0	0	0	0
127540	0	0	0	0
402779	0	0	0	0
84970	0	0	0	0
105378639	0	0	0	0
105378640	0	0	0	0
105378641	0	0	0	0
693137	0	0	0	0
105378642	0.02828	0.02977	0.02315	0.01172
2709	1.221	0.2679	0.1666	0
127534	0.1394	0	0.01903	0.03855
2707	0.03495	0.0184	0.787	0.4058
2701	0	0	0.03394	0.06875
113444	8.794	12.43	9.155	9.885
58512	0.08958	0.1968	0.6473	0.4651
653160	0.9865	0.9694	1.238	1.2
100506144	31.71	42.24	23.84	31.23
9204	9.417	7.942	10.14	9.525
79830	11.7	14.83	8.137	8.247
105378644	0.4073	0.1119	0.0145	0
6421	40.16	42.91	101.1	100.9
9202	34.46	34.86	32.77	27.15
100861513	5.047	4.65	7.379	5.232
79932	21.27	24.05	16.16	14.44
23154	24.73	44.97	20.99	16.32
339488	0.3271	1.316	0.3252	0.4553
105378645	0.2496	0.5256	0.08514	0.08624
5690	80.5	104.6	76.99	82.25
105378646	0	0	0	0
127703	15.38	19.06	7.398	6.613
63967	27.14	45.33	12.51	14.23
192670	3.62	2.185	5.964	4.904
26523	15.24	9.653	12.84	11.52
192669	2.954	3.642	3.067	2.68
105378647	0.1526	0.4822	0	0
27285	0.3095	0.09312	0.0362	0.03667
54936	38.5	52.88	22.51	19.55
1296	0.2913	0.8474	0.01883	0.006357
27095	39.31	45.82	35.36	36.97
55700	146.7	236	66.43	67.53
9967	99.04	108.5	76.22	73.55
79729	15.82	28.69	1.251	1.495
55194	38.31	35.89	13.31	11.54
83931	22.54	48.08	34.16	23.76
84967	33.96	43.15	45.53	40.97
127700	3.789	2.502	7.765	5.783
109616970	1.263	0	1.034	0.5238
107984940	0	0	0.102	0
64960	250	186.4	182.9	186.6
1441	0.04475	0.04711	0	0
107984941	0	0	0	0
105378648	0	0	0	0
2899	0.008717	0	0	0.01446
100422898	0	0	0	0
107984942	0	0	0	0
728431	1.855	3.815	1.638	1.995
80149	4.506	28.44	2.758	10.3
102465438	2.068	3.63	0	2.287
64769	33.03	33.27	25.6	26.31
100847010	1.379	2.904	6.774	4.574
105378649	2.018	2.295	1.685	1.874
79753	12.31	13.65	8.791	7.88
7802	1.039	1.475	0.9408	0.6527
29889	86.38	107.6	59.43	58.04
284654	0	0	0	0
54955	12.75	18.41	12.21	10.74
55143	85.26	72.6	61.88	57.4
284656	0.0217	0.0514	0	0
105378650	0	0	0	0
149175	21.26	15.21	21.24	20.38
79693	24.4	29.67	21.74	19.46
127687	31.59	42.8	20.54	16.26
4520	8.444	13.31	6.532	6.245
3633	12.8	12.07	13.16	11.98
105378651	0.6319	0.5886	0.8955	0.7256
10946	113.9	141.4	98.72	99.92
2275	41	51.61	12.76	9.946
51118	49.96	68.63	44.52	44.91
5453	0.3069	0.4407	0.217	0.1967
107985103	0.5479	0.04121	0.03204	0.03246
105378653	1.091	0.3554	0	0.02154
100500801	0	0	0	0
105378655	0	0.04164	0	0
105378654	0.008753	0.03686	0	0
339442	0	0.03816	0	0
105378657	0	0	0	0
107984943	0	0	0	0
105378656	0	0	0	0
105378658	0	0	0	0
105378660	0	0.1182	0	0
64121	59.82	42.89	22.08	19.86
100527950	4.999	7.594	5.23	5.129
26292	10.05	15.45	10.72	10.43
105378663	0.2669	0.3747	0.2913	0.2213
81025	0.1995	0.1719	0.1039	0.1504
54933	0.3914	0.5206	0.1181	0.01709
105378662	1.601	0.843	0.1457	0
79647	88.55	112.5	41.93	41.38
4725	363.2	284.7	352.4	320.1
23499	62.34	37.64	41.54	16.58
643314	45.79	22.14	11.33	6.056
105378950	0.09629	0	0.03153	0.06389
353500	0.4929	0.4229	1.39	1.57
192217	0.1605	0.07243	0.4881	0.5895
728448	0.5254	0.2371	2.837	3.257
8761	178	123.8	216.5	184.5
101929516	70.73	44.51	77.46	61.01
677834	2.718	3.497	3.461	5.76
26508	0.3101	0.8741	0	0
84618	0	0	0	0
51440	0.3118	0.8025	0.6099	0.4094
10450	7.523	9.564	10.64	9.657
656	0.5854	0.8726	3.57	2.635
64064	0.2492	0.3101	0.6492	0.7891
105378666	0.06759	0	0	0.02803
101929536	0.1384	0.5098	0.708	0.7745
105378951	0.06301	0	0.1032	0
107985740	0.05598	0	0	0
105378665	0	0	0	0
105378667	0.02141	0.04509	0.03506	0
54802	7.314	14.43	9.819	9.229
4610	0.9384	0.6647	1.886	1.238
105378668	0.3146	0.7176	0.7727	0.6522
84879	3.776	16.28	3.734	4.465
105378669	0.153	0.06041	0.1566	0.111
10487	192.4	222.5	115.9	129.1
5538	156.1	178.9	124.4	121.9
105378671	0.1551	0.04082	0	0
6018	20.71	24.9	12.36	10.13
127391	0	0	0	0
10269	42.37	72.4	38.39	40.87
1298	0.3371	0.5679	0.6072	0.4393
107984945	0	0	0	0
64744	13.16	20.84	32.18	29.18
65243	3.866	1.708	10.43	6.916
339559	5.742	2.382	6.166	5.926
105378672	2.906	3.15	6.998	8.364
64789	12.31	15.2	7.349	6.651
127396	3.811	3.581	4.278	4.316
105378673	0	0	0	0
9783	0.5472	0.976	4.101	3.432
105378675	0.2656	0.2797	0.2054	0.2815
105378674	0	0	0	0.03377
100130557	2.73	4.12	2.661	2.447
4802	25.75	27.78	25.31	25.08
407034	0	0	0	0
407031	0	0	0	0.7709
9132	0.408	0.8891	1.39	1.007
105378676	0	0	0	0
163732	20.43	34.05	20.92	23.02
1503	92.85	151.3	61.51	49.83
100507178	2.189	5.635	2.138	1.479
200172	1.957	4.838	1.144	0.5826
22955	19.62	12.85	20.91	18.99
100132074	6.094	2.385	1.878	1.796
101929901	0	0.4422	1.719	1.393
105378678	0.01583	0	0	0
1907	0.3438	0.181	0.1407	0.09503
59269	1.322	1.196	1.401	1.267
2981	0	0	0	0
2980	0	0.1459	0	0
22887	39.53	38.6	22.08	20.5
284716	0.04083	0.3009	1.039	0.8945
84217	0.09322	0.04908	0.01908	0
728621	0.3259	0.3991	0.8556	0.7345
79717	7.621	9.992	22.51	21.47
10465	17.19	18.59	19.16	19
4904	864.3	586	888.5	883.7
149461	0.04594	0	0	0.05715
64175	32.24	46.91	24.26	24.89
79078	7.248	6.094	4.02	3.301
105378683	0.4195	0.6184	0.2061	0.06959
100129924	0.074	0.06493	0.101	0.03069
107984946	0.1347	0.2128	0.1103	0.1117
374969	26.75	8.899	14.29	14.02
114625	4.92	4.486	4.145	4.39
51058	7.208	8.85	8.093	7.383
339539	0.1399	0.03683	0.04296	0
6513	117.8	195.4	54.76	39.77
440584	0.6993	0.2713	0.9341	0.5189
440585	0.02192	0.06924	0.05384	0.03636
10969	91.85	148.7	228.1	212
102465439	3.391	2.856	6.107	5.062
149465	0.3629	0.4777	0.5314	0.4978
105378685	0.01406	0.02961	0.1266	0.05831
128218	0	0.03446	0	0
149466	0.02461	0.05182	0	0.04082
7075	7.626	6.684	0.1666	0.2497
4352	0.06972	0.1009	0.2997	0.2096
105378687	0.9344	1.854	1.118	1.61
991	257.6	188	258.6	241.6
64834	81.44	118.3	78	67.42
102466723	0.6083	0.6405	1.992	1.514
112268225	0.0851	0.2091	0.1084	0.07842
112950	47.01	51.54	29.31	28.37
107984947	12.35	12.76	9.794	9.025
23334	8.882	12.46	52.15	37.57
100873952	3.373	6.979	53.1	32.2
102465440	0.5667	0.5966	55.21	31.96
81888	20.86	11.67	142.9	101.8
5792	146.3	68.8	518.3	338
9682	32.11	29.41	33.32	23.22
100132774	6.991	6.752	6.756	5.994
6487	4.954	4.683	4.051	3.345
101929592	0.1764	0.09287	0.07221	0.2926
102464830	0	0	0	0
9048	0.04256	0.1344	2.247	1.835
105378688	0.3062	1.289	1.922	1.241
101929609	4.012	5.59	4.386	3.905
9670	12.19	21.44	14.12	12.58
1802	28.19	33.15	38.43	32.59
533	72.15	80.05	63.67	57.49
8704	62.89	51.1	49.72	45.52
149473	5.848	9.506	12	11.53
6536	3.922	7.14	22.78	13.05
107984948	0.1387	0.292	0.1514	0.03833
128209	0.5376	0.0762	0.01693	0.1286
105378952	0	0	0	0
55929	43.31	26.05	30.25	31.04
79033	74.74	56.81	65.03	56.33
100874278	1.33	1.439	0.5443	0.4288
106635545	0	0	0	0
55182	23.6	19.3	18.04	15.69
107984951	0	0	0.1223	0.2477
100847089	0	0	0	0
107984950	10.68	8.164	7.55	6.857
79639	4.614	3.716	3.387	2.915
109623472	1.241	1.742	0	0
339541	0.18	0.6802	0.1127	0.07027
105378690	0.288	0.6065	0	0.209
26828	0	0	0	0
26830	0	0	0	1.029
11004	114.5	99.34	71.56	75.76
109623476	4.533	4.773	0	2.35
6202	2306	1386	2000	1656
26811	16.77	37.08	20.6	23.64
94161	5.91	6.667	6.912	7.702
94162	16.9	15.34	11.93	11.6
94163	6.595	23.99	9.817	11.93
266675	0	0.03699	0.04795	0.03885
1263	20.79	19.97	10.61	11.31
343521	1.603	1.106	0.4708	0.5686
149478	3.229	2.115	0.3539	0.6537
107984952	0.7129	0.316	0.06144	0.01556
8643	0.5258	0.471	0.1928	0.2213
8891	26.08	26.35	22.62	22.62
79654	35.04	38.06	24.68	23.27
7389	86.21	120	91.84	82.04
57643	0.006944	0.007312	2.075	1.376
105378691	0.1661	0.1574	0.7614	0.7988
400752	0.2419	0.1783	1.109	1.124
84842	0.0927	0.1464	0.0759	0.173
4595	7.591	12.83	7.53	7.754
114034	15.37	21.18	16.69	14.12
10420	6.358	6.099	3.088	3.072
126661	2.905	4.117	2.364	3.122
25974	19.66	22.84	20.2	19.39
5052	291.8	397.8	321.7	298.8
10327	66.95	47.29	48.07	51.87
4678	126.4	217.7	141.8	145.3
149483	0.1658	0.6357	0.6688	0.5793
60313	54.6	90.07	61.5	57.24
728963	0.7694	1.001	0.5558	0.488
51249	59.56	78.86	64.2	65.62
3652	6.234	3.935	5.219	5.062
105378693	0	0	0	0
23139	36.32	39.99	24.67	23.08
105378694	0	0	0.02918	0
110117499	3.326	3.142	1.869	1.582
8503	3.283	3.257	1.984	1.757
101929626	0.2305	0.1213	0.4717	0.2867
10103	5.119	1.416	1.03	0.6836
110117498	0	0	0	0
55624	46.04	40.9	39.99	39.96
541468	2.193	0.9894	0	0.01855
8438	59.94	59.96	24.05	23.2
10489	37.32	21.55	41.19	36.94
7388	312.4	311.2	400.1	383.2
387338	14.05	20.57	10.62	9.365
2166	0.1823	0.9172	0.4976	0.6888
729041	0.0653	0.3094	1.631	3.52
101929651	0	0	0	0
127343	0.07995	0.1515	4.255	4.814
105378696	0	0	0	0
100507423	1.743	2.583	1.454	1.01
148930	0	0	0	0
8569	4.903	6.986	3.533	3.145
148932	7.248	15	5.945	6.333
105378697	0	0	0.04153	0.02103
64756	54.11	37.69	46.93	42.9
374973	0.316	0.1512	0.07056	0.1429
100130197	6.163	9.173	7.191	5.874
9813	45.26	71.54	44.62	44
105378698	1.037	2.183	0.6255	0.6789
105378699	0	0	0	0
1580	0	0.02003	0	0
163720	0.02806	0.02955	0	0
1579	0	0.03154	0.01226	0.01242
260293	0.02796	0.1766	0	0
199974	0.05628	0.07901	0	0
284541	0.01049	0.02209	0.00859	0.0174
105378701	0.173	0.4815	0.1821	0.3383
100874253	0.3755	0.2636	1.435	0.8823
10158	0.7898	13.36	0	0.1638
6886	0	0.01173	0	0
6491	35.62	42.73	21.06	19.64
51727	105.6	108.6	85.47	92.7
102724077	0.3363	0.5059	0.5114	0.4781
2301	0.07019	0	0	0
84793	2.852	6.354	6.587	5.005
2306	0.5311	2.105	2.916	2.5
107984953	0	0	0	0
388630	0	0.007498	0.2536	0.1742
105379778	0	0	0	0
391037	0	0	0	0
200010	0	0	0.05762	0.04378
54558	0.1331	0.3722	2.594	2.173
84871	0.01585	0	0	0
79656	0	0	0	0
105378706	0	0	0	0
101929721	0	0	0	0
100874313	0	0	0	0
107984954	0	0	0	0
105378708	0	0	0	0
1996	0	0	0	0.02508
105378709	0	0	0	0
107984955	0	0	0	0
105378711	0	0	0	0
105378710	0	0	0	0
105378712	0	0	0	0
63950	0	0.01037	0	0.03267
105378714	0	0	0	0
11124	39.62	39.3	24.52	23.78
105378715	0.2301	0.4184	0.02568	0.03469
112268262	0.4665	0.2183	0.08488	0.04299
1031	60.4	25.24	38.24	33.68
100616189	0	0	0	0
102466656	0	0	0	0
284546	0	0	0	0
105378716	0	0.01841	0	0.087
26994	116.3	59.57	79.82	71.19
22996	0.3859	0.6869	0.09028	0.09144
105378717	0	0	0	0
102724097	0	0	0	0
2060	31.49	27	27.32	25.12
105378720	0	0.04451	0.02077	0.01402
441884	0.05694	0	0	0
105378719	0	0	0	0
114883	51.61	45.78	40.23	35
4898	102.7	56.85	141.4	125.8
105378721	19.15	9.53	26.21	26.12
100313892	22.44	13.29	16.65	24.42
5865	71.77	26.63	39.93	33.84
51060	52.99	58.42	45.41	44.53
112970	10	10.91	5.592	5.945
104355143	0.1058	0.4456	0.1732	0.2632
91408	33.89	35.38	30.1	27.76
107984956	0	0	0	0.146
9372	13.44	12.19	14.58	12.03
200014	15.11	10.06	8.287	8.236
4998	25.64	29.74	13.61	10.45
84950	24.87	28.58	25.91	26.97
23318	26.32	18.2	24.96	22.05
105378723	0.09067	0.0716	0.03712	0.1128
2882	7.472	0.7442	0.02756	0.05583
348378	0.01865	0	0	0
65260	20.15	29.15	22.68	19.02
79699	16.99	8.02	13.46	10.7
440590	9.448	8.873	7.979	7.038
55268	1.817	1.986	8.437	8.383
6342	36.98	26.86	33.28	28.94
127435	0.02077	0.07653	0	0
6512	0.0709	0.05332	0	0
105378724	0.07169	0	0.0587	0
1376	8.828	10.68	19.91	17.76
54987	38.44	35.47	51.72	48.91
4116	156.9	222.3	137.9	146.1
100507564	0.8407	0.627	2.61	2.876
7804	3.881	7.833	6.76	6.498
105378728	0.2018	0.3258	0.4075	0.3124
105378726	0.03168	0.1423	0.2887	0.1401
105378732	0.3648	0.3073	0.4779	0.7866
105378731	0.1411	0.07428	0.2195	0.234
105378730	0.1789	0.1256	0.5128	0.3958
107984957	0	0.01156	0	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	8.034	2.079	0.285	0.2849
55706	55.14	39	47.03	42.97
54432	17.26	28.66	15.61	16.64
1733	0.1334	0.4213	0.0546	0
51668	84.21	106	61.61	60.41
115353	64.3	62.2	29.13	25.81
388633	0.2437	0.1833	0	0
9528	40.91	36.53	26.51	23.65
127428	3.112	2.822	2.485	2.566
100616315	0	0	0	0
200008	0	0.06224	0	0
606495	7.1	8.123	5.86	4.937
51253	207.6	168.2	179.2	177.4
23648	18.8	17.34	19.44	16.89
619518	0.2999	0.216	0.3101	0.288
105378735	0	0	0	0
105378734	0	0	0.07568	0
26027	0.4542	0.3938	1.238	1.112
338094	0.3625	0.3393	0.9069	0.5679
100527960	4.895	7.329	4.934	5.139
374977	0.009389	0.009885	0	0.007786
7268	15.15	22.4	15.36	15.67
25973	7.62	7.598	8.424	7.397
55001	0	0	0	0
163747	0.01385	0	0	0
1718	336.1	167.6	78.75	67.37
107984958	0.7292	0.7507	0.8092	0.3225
107985760	0	0	0	0
105378736	0	0	0	0
199964	0	0	0	0
7809	0	0	0.00694	0
255738	3.725	3.512	0	0
23358	29.11	18.96	21.69	15.04
100507634	1.05	1.553	2.001	2.278
109729135	0	0	0	0
100616272	0	0	0	0
105378740	0	0	0	0
105378739	0	0	0	0
105378738	0	0	0	0
105378737	0	0	0	0
105378741	0	0.006378	0	0
105378744	0	0	0	0
8613	5.081	9.435	1.707	6.457
101929935	0	0	0.2074	0
5563	1.829	3.506	2.463	1.961
199920	0	0	0	0
731	0	0	0	0
732	0.01546	0	0	0
105378745	0	0	0	0
112267900	0	0	0	0
1600	0	0	0	0
105378748	0	0	0	0
105378747	0	0	0	0
101926890	0	0	0	0
105378746	0	0	0	0
107984960	0.01693	0	0.00462	0
115209	24.5	16.87	21.44	22.77
4070	0	0	122.4	28.8
114803	14.74	28.07	7.48	7.076
112268263	0	0	2.137	1.38
105378751	0.02585	0.05444	1.641	1.312
3725	162	184.7	69.05	74.12
100131060	0	0.07757	0	0.0611
101926907	0.05197	0.1984	0.2074	0.2155
107984961	0	0.0775	0	0
105378753	0.06264	0.4617	0.1026	0.1559
101926925	2.196	16.83	0.2876	0.5827
729467	0	0.2923	0.1948	0.2631
105378756	0.07575	0.3111	1.147	1.589
55277	0.7722	0.7199	1.178	1.244
100616409	0	0	0	0
101926944	0	0.4101	0	0
105378758	0	0	0	0
51361	1.114	2.015	0	0
1573	0.1409	1.399	2.538	2.321
127795	0	0	0.0116	0
105378760	0	0	0	0
107984963	0	0	0	0
105378761	0	0	0	0
107984962	0	0	0	0
107985379	0	0	0	0
105378763	0	0	0	0
101926964	0	0	0	0
105378764	0	0	0	0
100996570	0	0	0	0
4774	0.3283	0.6955	3.879	3.543
645030	0	0	0	0
105378766	0	0	0	0
107984964	0	0	0	0
414927	0	0	0	0
83941	38.1	34.22	27.54	28.74
10207	2.363	1.745	6.326	4.504
113219465	0	0	0	0
107984965	0	0	0	0
100422902	0	0	0	0
100422946	0	0	0	0
54596	0	0.01105	0	0
163782	0.02689	0	0	0.01115
105378768	0	0	0.03513	0
7398	94.2	88.44	56.35	51.32
85440	27.91	14.67	14.82	12.37
27329	0.09896	0.04466	0.01157	0.01172
84938	5.431	4.813	6.199	5.716
105378769	0	0	0	0
199899	0	0	0.2977	0.2262
105378770	0	0	0	0.1187
100996301	0	0.07053	17.69	18.95
27022	0	0.034	6.015	5.41
102464823	0	0	0	0
29929	7.863	7.322	11.07	11.48
23421	17.55	20.89	15.06	15.49
102724319	0.03539	0.1118	0.05794	0.05869
84455	1.696	3.514	3.649	4.209
79469	0.1498	0.07886	0.2248	0.2899
5236	27.51	18.41	44.82	46.87
105378771	0.07371	0	0	0.06113
4919	1.291	0.6409	1.205	1.252
105378772	0	0	0	0
101927034	0.01197	0.1387	0	0.01986
105378773	0	0	0	0
148581	0	0	0	0
105378774	0	0	0	0
107984966	0	0.03935	0.1224	0.09297
57685	0.6607	1.552	6.012	6.491
100616338	0	0	0	0
55225	8.279	10.5	17.73	14.46
3716	77.41	76.39	63.44	65.54
101927084	0	0.2422	0	0
100500854	1.41	1.485	1.155	0.3899
406893	0	0	0	0
205	25.33	48.06	13.2	10.49
9829	53.23	25.62	7.338	5.564
102724416	0.118	0.252	0.005519	0.005591
112268227	0.08883	0.2374	0.02238	0
3953	13.01	4.961	3.444	2.447
54741	32.36	30.69	29.21	27.03
5142	0.4083	1.11	0.2534	0.2403
101927139	0	0	0	0
105378776	0	0	0	0
84251	0.02471	0.0223	0.005779	0
100422871	0	0	0	0
200132	0	0	0	0
10022	0	0	0	0
79819	0.3886	0.7774	0.5091	0.3223
57708	30.99	29.5	20.32	17.91
23169	13.92	7.987	6.575	6.19
400757	0	0	0	0
149233	0.0593	0	0	0
3595	0.09998	0.1296	0.05037	0.03827
105378779	0.1217	0	0.2988	0.2018
26135	168.6	133.9	184.1	168.6
102724481	0	0	0	0
105378780	0	0	0	0
1647	77.69	335.9	71.54	130.4
55970	219.2	155.9	116.6	97.8
105378781	0	0.05338	0	0
100289178	0.8837	1.008	0.7084	0.3206
9077	0	0	0.06612	0.1674
79971	55.55	77.06	22.74	20.76
100302279	0.4448	0	0	0
105378782	0	0	0	0
6121	0.05566	0.0293	0	0
55635	55.59	28.32	47.41	47.07
101927220	0.199	0.4191	0.2173	0.08253
107984967	0	0	0	0
105378783	0	0	0	0.1506
105378785	0	0	0	0
105378787	0	0	0	0
105378786	0	0	0	0
105378788	0	0	0	0
105378789	0	0	0	0
105378790	0	0	0	0
57554	0.06663	0.01484	0.006295	0.01169
5301	0	0	0	0
105378792	0.03062	0	0	0
55631	25.37	37.79	27.56	26.05
9295	49.96	68.47	42.4	45.91
81573	11.51	10.42	8.738	8.976
11147	14.95	19.25	8.604	6.614
102724548	0.05659	0.6554	0.4633	0.5162
1491	3.577	2.8	8.028	5.059
105378793	0	0	0	0
105378794	0	0	0	0
101927244	0	0	0	0
102724572	0	0	0	0
5733	0.02818	0.01695	0.006592	0
107985517	0	0	0	0
100132618	8.9	15.73	7.246	6.542
9406	63	138.2	60.82	60.77
406962	2.886	7.09	5.907	5.186
100852410	0.2113	0.3894	0.2163	0.08763
105378795	0.02901	0.03054	0	0.1443
257194	4.757	2.812	0.329	0.2046
100852409	0	0	0	0
105378797	0.3423	0.2403	0	0.03549
105378796	0.02248	0.01183	0.02454	0.06836
105378798	0	0	0.04407	0.03125
339468	0	0	0	0.04951
105378799	0	0	0	0.152
105378800	0	0	0	0
101927295	0	0	0	0
105378801	0	0	0	0
107985391	0	0	0	0
105378802	0	0	0	0
109729166	0	0	0	0
127255	0.2547	0.1749	1.487	1.773
100526835	0.5029	0.4934	0.7861	0.8247
8790	3.697	4.962	8.428	7.353
51086	0.0137	0.08656	0	0.01136
105378805	0	0	0	0
105378803	0	0	0	0
127254	0.0294	0.04864	0	0
101927320	0	0	0	0
1429	29.47	23.92	26.55	30.13
127253	16.7	19.27	24.41	26.36
431707	0	0	0	0.01086
204962	0.03781	0	0.02322	0.02744
34	28.32	55.55	56.29	54.2
1744	0.6318	1.085	6.083	6.037
5876	78.14	93.25	134.7	128.9
692085	8.486	11.73	19.97	15.83
26805	8.372	25.93	21.37	30.22
26804	4.661	13.5	21.94	17.4
4438	0.06325	0	0.1036	0.1364
127247	0	0	0	0
105378806	0	0	0	0
101927342	0	0	0	0
256435	0.03442	0.005575	0.4118	0.3381
105378807	0	0	0	0
110806286	0	0	0	0
81849	0.2959	0	0.005047	0.01022
102466995	0	0	0	0
10026	28.68	23.49	24.13	24.46
105378808	0.1647	0.4228	0.1012	0.08538
26289	2.675	0.5533	0.03911	0.05943
26009	29.19	21.26	18.72	15.08
23032	28.84	30.19	33.68	31.1
374986	16.5	17.44	14.23	15
374987	5.974	2.907	1.951	2.425
91624	24.14	15.42	13.21	12.86
8880	66.57	67.93	81.82	77.38
11080	30.7	37.82	15.1	17.15
54810	0.0424	0.1674	0.05207	0
107984997	0	0	0	0
149047	0	0	0	0
5737	2.706	0.3903	0.1669	0.1486
10964	5.089	114.1	0	0
10561	13.91	151	1.633	2.314
64123	3.156	0.01231	5.398	16.51
107984998	0	0	0	0
105378810	0	0	0	0
105378812	0	0.1357	0	0
105378811	0	0	0	0
107983999	0	0	0	0
101927412	0	0	0	0
105378813	0	0.04575	0	0
107985018	0	0	0	0
23266	5.86	0.916	1.906	1.97
101927434	0	0	0	0
105378814	0	0	0	0
107985396	0	0	0	0
103283057	0	0	0	0.02004
101927498	0	0	0	0
107985037	0	0	0.2585	0.0873
105378816	0	0	0	0
101927542	0	0	0	0
107985043	0	0	0	0
101927587	0	0	0	0
101927560	0	0	0	0
107985041	0.02097	0.02208	0.0515	0.03478
79739	0.5874	0.5273	5.108	4.922
5567	6.764	4.092	16.92	14.32
107985046	0.03881	0.01021	0.03177	0.03218
112268230	0	0	0	0
148418	0.1748	0.2103	0.4701	0.2899
391051	0	0.03297	0.05128	0
58511	0.05206	0	0	0
80135	43.53	56.64	73.02	82.14
2787	218.7	265.8	364.9	377.6
100505741	0.2681	1.012	0.7114	0.828
1486	3.135	3.752	7.17	6.886
105378819	0	0.1746	0.06787	0.3781
103695366	0.07387	0	0.121	0.245
439927	0	0	0	0
117178	5.177	8.015	14.59	14.18
102724892	0	0	0	0
23566	0.01933	0.682	1.338	1.283
255231	0	0	6.965	7.636
55283	0.0116	0.05498	12.51	15.22
126820	0.1096	0.1443	0.3926	0.5114
100616481	0	0	0	0
84144	1.764	1.79	4.332	3.07
105378821	0	0	0	0
148423	5.669	7.911	9.15	10.21
8915	12.83	25.84	19.71	19.24
646626	5.544	11.33	7.17	6.993
23576	81.76	122.2	120	97.04
107985054	9.501	9.619	6.081	3.518
3491	1435	3036	1470	1504
107985057	0.1707	0.2734	0.4982	0.4492
112268231	0.3914	0.3091	0.6209	0.5275
54680	8.402	15.42	25.52	24.4
105378823	0	0	0	0
255631	0	0.01839	0.0143	0.007243
105378824	0	0	0	0.01819
105378825	0	0	0.04287	0.04343
57489	2.352	2.874	8.195	8.848
102465842	0.7387	0	1.21	1.225
9635	0.8078	0.1867	0.01613	0.04902
1179	0.01377	0	0	0
105378827	0	0	0	0
105378826	0	0	0	0
22802	0.01278	0	0	0
105378828	0.3047	0.2139	0.9564	0.7792
9629	0	0	0	0.05027
51100	33.69	32.16	30.21	31.72
105378831	0	0	0	0
9403	130.6	148.4	147.1	152.8
9653	23.37	13.27	18.56	16.22
339524	0.06237	0.05628	0.2334	0.3325
101927844	0	0	0.03954	0
8543	7.27	9.074	44.33	39.04
100505768	0.04653	0	0	0
105378833	0.007529	0	0.01849	0.006244
105378834	0	0	0.02565	0
107985408	0	0	0	0
105378835	0	0	0	0
107985518	0	0	0	0
107985519	0	0	0	0
101927871	0	0	0	0
105378836	0	0	0	0
105378839	0	0	0	0
101927891	0	0.04919	0.2677	0.184
105378838	0.01473	0	0	0
5586	31.01	27.79	40.46	37.93
2959	23.33	29.68	30.32	29.27
56267	17.43	17.31	40.92	37.03
494115	9.929	10.63	20.25	20.32
2635	11.02	88.26	16.7	24.98
105378841	0	0.02227	0.03809	0.03508
2633	20.91	237.7	5.408	11.09
2634	0.0506	1.353	0.09113	0.04196
112268267	0.01875	0.1447	0.02558	0.03109
105378842	0	0	0	0
388646	0	0.03591	0	0
115361	0.006736	3.482	0.01655	0.07263
107985076	0	0	0	0
105378843	0	0	0	0
115362	0.07148	18.35	0	0.01694
729930	0	0.03942	0	0
163351	0.017	0	0	0
400759	0.2011	2.082	0.08234	0.0834
105378844	0	0	0	0.02236
23507	0.2666	0.5279	5.89	5.011
84230	5.828	9.204	9.969	10.92
400761	1.101	1.49	4.164	3.826
107985743	0.03237	0.2045	0.053	0.08053
101927952	0.5082	1.07	0.466	0.9441
107985744	0	0	0	0
101927975	0	0	0	0
55144	15.3	28.72	15.96	15.26
105378847	0	0.1416	0.05507	0
492303	1.871	1.382	3.224	3.003
284695	4.771	10.34	8.739	11.18
105378848	0	0	0	0
105378849	0	0.04872	0	0
107985088	0	0	0	0
105378850	0	0	0	0
105378851	0	0	0	0
105378852	0	0	0	0
109616984	0	0	0	0
343472	0	0.04262	0	0
105378853	0.2652	0.1899	3.248	2.437
